time,animal,pellets,motorTurns,battery,delay,protocol
946684818,00,01,00,04,01,aclimatacion
1679326228,00,01,00,00,01,aclimatacion
1679330707,00,02,00,04,01,aclimatacion
1679330709,00,03,00,04,01,aclimatacion
1679330714,00,04,00,04,01,aclimatacion
1679330772,00,05,00,04,01,aclimatacion
1679330914,00,06,00,04,01,aclimatacion
1679331226,00,07,00,04,01,aclimatacion
1679331283,00,08,00,04,01,aclimatacion
1679332918,00,09,00,04,01,aclimatacion
1679332923,00,10,00,04,01,aclimatacion
1679335668,00,11,00,04,01,aclimatacion
1679335679,00,12,00,04,01,aclimatacion
1679335834,00,13,00,04,01,aclimatacion
1679335917,00,14,00,04,01,aclimatacion
1679335959,00,15,00,04,01,aclimatacion
1679336057,00,16,00,04,01,aclimatacion
1679336095,00,17,00,04,01,aclimatacion
1679336592,00,18,00,04,01,aclimatacion
1679336627,00,19,00,04,01,aclimatacion
1679336640,00,20,00,04,01,aclimatacion
1679336645,00,21,00,04,01,aclimatacion
1679336670,00,22,00,04,01,aclimatacion
1679336689,00,23,00,04,01,aclimatacion
1679336739,00,24,00,04,01,aclimatacion
1679336849,00,25,00,04,01,aclimatacion
1679336874,00,26,00,04,01,aclimatacion
1679336894,00,27,00,04,01,aclimatacion
1679337063,00,28,00,04,01,aclimatacion
1679337072,00,29,00,04,01,aclimatacion
1679337429,00,30,00,04,01,aclimatacion
1679337616,00,31,00,04,01,aclimatacion
1679337621,00,32,00,04,01,aclimatacion
1679337622,00,33,00,04,01,aclimatacion
1679337628,00,34,00,04,01,aclimatacion
1679337638,00,35,00,04,01,aclimatacion
1679337641,00,36,00,04,01,aclimatacion
1679337643,00,37,00,04,01,aclimatacion
1679337645,00,38,00,04,01,aclimatacion
1679337648,00,39,00,04,01,aclimatacion
1679337659,00,40,00,04,01,aclimatacion
1679337666,00,41,00,04,01,aclimatacion
1679337679,00,42,00,04,01,aclimatacion
1679337686,00,43,00,04,01,aclimatacion
1679337691,00,44,00,04,01,aclimatacion
1679337695,00,45,00,04,01,aclimatacion
1679337749,00,46,00,04,01,aclimatacion
1679337818,00,47,00,04,01,aclimatacion
1679338990,00,48,00,04,01,aclimatacion
1679339003,00,49,00,04,01,aclimatacion
1679339067,00,50,00,04,01,aclimatacion
1679339113,00,51,00,04,01,aclimatacion
1679339197,00,52,00,04,01,aclimatacion
1679339214,00,53,00,04,01,aclimatacion
1679339500,00,54,00,04,01,aclimatacion
1679339506,00,55,00,04,01,aclimatacion
1679339511,00,56,00,04,01,aclimatacion
1679339522,00,57,00,04,01,aclimatacion
1679339565,00,58,00,04,01,aclimatacion
1679339584,00,59,00,04,01,aclimatacion
1679339746,00,60,00,04,01,aclimatacion
1679340484,00,61,00,04,01,aclimatacion
1679340487,00,62,00,04,01,aclimatacion
1679341374,00,63,00,04,01,aclimatacion
1679349873,00,64,00,04,01,aclimatacion
1679349899,00,65,00,04,01,aclimatacion
1679349967,00,66,00,04,01,aclimatacion
1679350225,00,67,00,04,01,aclimatacion
1679353897,00,68,00,04,01,aclimatacion
1679353967,00,69,00,04,01,aclimatacion
1679356361,00,70,00,04,01,aclimatacion
1679401747,00,71,00,04,01,aclimatacion
1679401790,00,72,00,04,01,aclimatacion
1679403046,00,73,00,04,01,aclimatacion
1679403299,00,74,00,04,01,aclimatacion
1679403332,00,75,00,04,01,aclimatacion
1679404549,00,76,00,04,01,aclimatacion
1679406261,00,77,00,04,01,aclimatacion
1679406271,00,78,00,04,01,aclimatacion
1679406372,00,79,00,04,01,aclimatacion
1679406499,00,80,00,04,01,aclimatacion
1679406782,00,81,00,04,01,aclimatacion
1679407093,00,82,00,04,01,aclimatacion
1679407418,00,83,00,04,01,aclimatacion
1679408117,00,84,00,04,01,aclimatacion
1679408416,00,85,00,04,01,aclimatacion
1679408710,00,86,00,04,01,aclimatacion
1679409863,00,87,00,04,01,aclimatacion
1679411219,00,88,00,04,01,aclimatacion
1679411260,00,89,00,04,01,aclimatacion
1679411738,00,90,00,04,01,aclimatacion
1679413826,00,91,00,04,01,aclimatacion
1679413853,00,92,00,04,01,aclimatacion
1679413878,00,93,00,04,01,aclimatacion
1679414004,00,94,00,04,01,aclimatacion
1679414914,00,95,00,04,01,aclimatacion
1679414918,00,96,00,04,01,aclimatacion
1679414952,00,97,00,04,01,aclimatacion
1679415989,00,98,00,04,01,aclimatacion
1679416626,00,99,00,04,01,aclimatacion
1679416655,00,100,00,04,01,aclimatacion
1679416702,00,101,00,04,01,aclimatacion
1679416718,00,102,00,04,01,aclimatacion
1679419799,00,103,00,04,01,aclimatacion
1679419815,00,104,00,04,01,aclimatacion
1679419834,00,105,00,04,01,aclimatacion
1679419849,00,106,00,04,01,aclimatacion
1679421875,00,107,00,04,01,aclimatacion
1679422741,00,108,00,04,01,aclimatacion
1679423304,00,109,00,04,01,aclimatacion
1679424235,00,110,00,04,01,aclimatacion
1679425755,00,111,00,04,01,aclimatacion
1679425811,00,112,00,04,01,aclimatacion
1679425817,00,113,00,04,01,aclimatacion
1679426851,00,114,00,04,01,aclimatacion
1679426886,00,115,00,04,01,aclimatacion
1679426924,00,116,00,04,01,aclimatacion
1679427014,00,117,00,04,01,aclimatacion
1679428222,00,118,00,04,01,aclimatacion
1679428246,00,119,00,04,01,aclimatacion
1679428277,00,120,00,04,01,aclimatacion
1679428319,00,121,00,04,01,aclimatacion
1679431590,00,122,00,04,01,aclimatacion
1679431647,00,123,00,04,01,aclimatacion
1679432538,00,124,00,04,01,aclimatacion
1679432543,00,125,00,04,01,aclimatacion
1679432615,00,126,00,04,01,aclimatacion
1679434470,00,127,00,04,01,aclimatacion
1679436038,00,128,00,04,01,aclimatacion
1679437903,00,129,00,04,01,aclimatacion
1679441317,00,130,00,04,01,aclimatacion
1679441345,00,131,00,04,01,aclimatacion
1679441382,00,132,00,04,01,aclimatacion
1679441407,00,133,00,04,01,aclimatacion
1679442171,00,134,00,04,01,aclimatacion
1679442185,00,135,00,04,01,aclimatacion
1679442221,00,136,00,04,01,aclimatacion
1679443030,00,137,00,04,01,aclimatacion
1679450252,00,138,00,04,01,aclimatacion
1679450314,00,139,00,04,01,aclimatacion
1679459557,00,140,00,04,01,aclimatacion
1679459596,00,141,00,04,01,aclimatacion
1679459622,00,142,00,04,01,aclimatacion
1679459714,00,143,00,04,01,aclimatacion
1679459888,00,144,00,04,01,aclimatacion
1679466264,00,145,00,04,01,aclimatacion
1679466313,00,146,00,04,01,aclimatacion
1679469429,00,147,00,04,01,aclimatacion
1679469448,00,148,00,04,01,aclimatacion
1679469482,00,149,00,04,01,aclimatacion
1679472602,00,150,00,04,01,aclimatacion
1679472615,00,151,00,04,01,aclimatacion
1679472628,00,152,00,04,01,aclimatacion
1679472635,00,153,00,04,01,aclimatacion
1679472669,00,154,00,04,01,aclimatacion
1679474961,00,155,00,04,01,aclimatacion
1679475000,00,156,00,04,01,aclimatacion
1679475033,00,157,00,04,01,aclimatacion
1679477184,00,158,00,04,01,aclimatacion
1679477227,00,159,00,04,01,aclimatacion
1679477772,00,160,00,04,01,aclimatacion
1679482059,00,161,00,04,01,aclimatacion
1679482087,00,162,00,04,01,aclimatacion
1679484062,00,163,00,04,01,aclimatacion
1679484072,00,164,00,04,01,aclimatacion
1679484104,00,165,00,04,01,aclimatacion
1679484111,00,166,00,04,01,aclimatacion
1679484547,00,167,00,04,01,aclimatacion
1679484575,00,168,00,04,01,aclimatacion
1679484598,00,169,00,04,01,aclimatacion
1679484629,00,170,00,04,01,aclimatacion
1679485784,00,171,00,04,01,aclimatacion
1679486680,00,172,00,04,01,aclimatacion
1679486721,00,173,00,04,01,aclimatacion
946684801,00,01,00,00,01,aclimatacion
1679488364,00,01,00,04,01,aclimatacion
1679488376,00,02,00,04,01,aclimatacion
1679489503,00,03,00,04,01,aclimatacion
1679490129,00,04,00,04,01,aclimatacion
1679490751,00,05,00,04,01,aclimatacion
1679490754,00,06,00,04,01,aclimatacion
1679490965,00,07,00,04,01,aclimatacion
1679491371,00,08,00,04,01,aclimatacion
1679491390,00,09,00,04,01,aclimatacion
1679491711,00,10,00,04,01,aclimatacion
1679492519,00,11,00,04,01,aclimatacion
1679493265,00,12,00,04,01,aclimatacion
1679494152,00,13,00,04,01,aclimatacion
1679494195,00,14,00,04,01,aclimatacion
1679494462,00,15,00,04,01,aclimatacion
1679494836,00,16,00,04,01,aclimatacion
1679495190,00,17,00,04,01,aclimatacion
1679496922,00,18,00,04,01,aclimatacion
1679496934,00,19,00,04,01,aclimatacion
1679498029,00,20,00,04,01,aclimatacion
1679498721,00,21,00,04,01,aclimatacion
1679498728,00,22,00,04,01,aclimatacion
1679498751,00,23,00,04,01,aclimatacion
1679501907,00,24,00,04,01,aclimatacion
1679501928,00,25,00,04,01,aclimatacion
1679501938,00,26,00,04,01,aclimatacion
1679501957,00,27,00,04,01,aclimatacion
1679502024,00,28,00,04,01,aclimatacion
1679502050,00,29,00,04,01,aclimatacion
1679504380,00,30,00,04,01,aclimatacion
1679504409,00,31,00,04,01,aclimatacion
1679504435,00,32,00,04,01,aclimatacion
1679504484,00,33,00,04,01,aclimatacion
1679505598,00,34,00,04,01,aclimatacion
1679505626,00,35,00,04,01,aclimatacion
1679507774,00,36,00,04,01,aclimatacion
1679507811,00,37,00,04,01,aclimatacion
1679507839,00,38,00,04,01,aclimatacion
1679510712,00,39,00,04,01,aclimatacion
1679510737,00,40,00,04,01,aclimatacion
1679510932,00,41,00,04,01,aclimatacion
1679516204,00,42,00,04,01,aclimatacion
1679516222,00,43,00,04,01,aclimatacion
1679516226,00,44,00,04,01,aclimatacion
1679516227,00,45,00,04,01,aclimatacion
1679516233,00,46,00,04,01,aclimatacion
