time,animal,pellets,motorTurns,battery,delay,protocol
1679327423,500,01,00,02,01,aclimatacion
1679329244,500,02,00,02,01,aclimatacion
1679335100,500,03,00,02,01,aclimatacion
1679335142,500,04,00,02,01,aclimatacion
1679335143,500,05,00,02,01,aclimatacion
1679335152,500,06,00,02,01,aclimatacion
1679338007,500,07,00,02,01,aclimatacion
1679340563,500,08,00,02,01,aclimatacion
1679340570,500,09,00,02,01,aclimatacion
1679341840,500,10,00,02,01,aclimatacion
1679400904,500,11,00,02,01,aclimatacion
1679406611,500,12,00,02,01,aclimatacion
1679406707,500,13,00,02,01,aclimatacion
1679406758,500,14,00,02,01,aclimatacion
1679408608,500,15,00,02,01,aclimatacion
1679408644,500,16,00,02,01,aclimatacion
1679408666,500,17,00,02,01,aclimatacion
1679408697,500,18,00,02,01,aclimatacion
1679408732,500,19,00,02,01,aclimatacion
1679413967,500,20,00,02,01,aclimatacion
1679413986,500,21,00,02,01,aclimatacion
1679414013,500,22,00,02,01,aclimatacion
1679427862,500,23,00,02,01,aclimatacion
1679428211,500,24,00,02,01,aclimatacion
1679434859,500,25,00,02,01,aclimatacion
1679438522,500,26,00,02,01,aclimatacion
1679438560,500,27,00,01,01,aclimatacion
1679438574,500,28,00,02,01,aclimatacion
1679442880,500,29,00,02,01,aclimatacion
1679442902,500,30,00,02,01,aclimatacion
1679442944,500,31,00,02,01,aclimatacion
1679452771,500,32,00,01,01,aclimatacion
1679452802,500,33,00,01,01,aclimatacion
1679456035,500,34,00,01,01,aclimatacion
1679456073,500,35,00,01,01,aclimatacion
1679476286,500,36,00,01,01,aclimatacion
1679485123,500,37,00,01,01,aclimatacion
1679485806,500,38,00,01,01,aclimatacion
1679486896,500,39,00,01,01,aclimatacion
1679486921,500,40,00,01,01,aclimatacion
1679486935,500,41,00,01,01,aclimatacion
1679488771,500,42,00,01,01,aclimatacion
1679488790,500,43,00,01,01,aclimatacion
1679490129,500,44,00,01,01,aclimatacion
1679490367,500,45,00,01,01,aclimatacion
1679496533,500,46,00,01,01,aclimatacion
1679496535,500,47,00,01,01,aclimatacion
1679496552,500,48,00,01,01,aclimatacion
1679499107,500,49,00,01,01,aclimatacion
1679499151,500,50,00,01,01,aclimatacion
1679500796,500,51,00,01,01,aclimatacion
1679500817,500,52,00,01,01,aclimatacion
1679500856,500,53,00,01,01,aclimatacion
1679500894,500,54,00,01,01,aclimatacion
1679503101,500,55,00,01,01,aclimatacion
1679503138,500,56,00,01,01,aclimatacion
1679504211,500,57,00,01,01,aclimatacion
1679504233,500,58,00,01,01,aclimatacion
1679505337,500,59,00,01,01,aclimatacion
1679506502,500,60,00,01,01,aclimatacion
1679506525,500,61,00,01,01,aclimatacion
1679508894,500,62,00,01,01,aclimatacion
1679511111,500,63,00,01,01,aclimatacion
1679511134,500,64,00,01,01,aclimatacion
1679511201,500,65,00,01,01,aclimatacion
1679513365,500,66,00,01,01,aclimatacion
1679513388,500,67,00,01,01,aclimatacion
1679513411,500,68,00,01,01,aclimatacion
1679513485,500,69,00,01,01,aclimatacion
1679515706,500,70,00,01,01,aclimatacion
1679515717,500,71,00,01,01,aclimatacion
1679515745,500,72,00,01,01,aclimatacion
1679515769,500,73,00,01,01,aclimatacion
1679524706,500,74,00,01,01,aclimatacion
1679524727,500,75,00,01,01,aclimatacion
1679529304,500,76,00,01,01,aclimatacion
1679529344,500,77,00,01,01,aclimatacion
1679529375,500,78,00,01,01,aclimatacion
1679534187,500,79,00,01,01,aclimatacion
1679534237,500,80,00,01,01,aclimatacion
1679538534,500,81,00,01,01,aclimatacion
1679538536,500,82,00,01,01,aclimatacion
1679538537,500,83,00,01,01,aclimatacion
1679538545,500,84,00,01,01,aclimatacion
1679538583,500,85,00,01,01,aclimatacion
1679538605,500,86,00,01,01,aclimatacion
1679543049,500,87,00,01,01,aclimatacion
1679546021,500,88,00,01,01,aclimatacion
1679546064,500,89,00,01,01,aclimatacion
1679546091,500,90,00,01,01,aclimatacion
1679555830,500,91,00,01,01,aclimatacion
1679555858,500,92,00,01,01,aclimatacion
1679555871,500,93,00,01,01,aclimatacion
1679558644,500,94,00,01,01,aclimatacion
1679558655,500,95,00,01,01,aclimatacion
1679558686,500,96,00,01,01,aclimatacion
1679562254,500,97,00,01,01,aclimatacion
1679565023,500,98,00,01,01,aclimatacion
1679565081,500,99,00,01,01,aclimatacion
1679567357,500,100,00,01,01,aclimatacion
1679567382,500,101,00,01,01,aclimatacion
1679567410,500,102,00,01,01,aclimatacion
1679568820,500,103,00,01,01,aclimatacion
1679570569,500,104,00,01,01,aclimatacion
1679570636,500,105,00,01,01,aclimatacion
1679572258,500,106,00,01,01,aclimatacion
1679572280,500,107,00,01,01,aclimatacion
1679572320,500,108,00,01,01,aclimatacion
1679574837,500,109,00,01,01,aclimatacion
1679575570,500,110,00,01,01,aclimatacion
1679575619,500,111,00,01,01,aclimatacion
946684801,500,01,00,00,01,aclimatacion
1679575778,500,01,00,04,01,aclimatacion
1679576989,500,02,00,04,01,aclimatacion
1679578060,500,03,00,04,01,aclimatacion
1679578566,500,04,00,04,01,aclimatacion
1679578593,500,05,00,04,01,aclimatacion
1679579672,500,06,00,04,01,aclimatacion
1679579930,500,07,00,04,01,aclimatacion
1679580428,500,08,00,04,01,aclimatacion
1679580646,500,09,00,04,01,aclimatacion
1679580956,500,10,00,04,01,aclimatacion
1679583015,500,11,00,04,01,aclimatacion
1679583054,500,12,00,04,01,aclimatacion
1679583529,500,13,00,04,01,aclimatacion
1679585520,500,14,00,04,01,aclimatacion
1679585718,500,15,00,04,01,aclimatacion
1679586434,500,16,00,04,01,aclimatacion
1679586452,500,17,00,04,01,aclimatacion
1679587720,500,18,00,04,01,aclimatacion
1679590088,500,19,00,04,01,aclimatacion
1679590112,500,20,00,04,01,aclimatacion
1679590138,500,21,00,04,01,aclimatacion
1679590177,500,22,00,04,01,aclimatacion
1679590771,500,23,00,04,01,aclimatacion
1679592298,500,24,00,04,01,aclimatacion
1679592318,500,25,00,04,01,aclimatacion
1679592341,500,26,00,04,01,aclimatacion
1679592368,500,27,00,04,01,aclimatacion
1679594551,500,28,00,04,01,aclimatacion
1679596005,500,29,00,04,01,aclimatacion
1679598061,500,30,00,04,01,aclimatacion
1679598139,500,31,00,04,01,aclimatacion
1679598169,500,32,00,04,01,aclimatacion
1679599799,500,33,00,04,01,aclimatacion
1679599849,500,34,00,04,01,aclimatacion
1679600417,500,35,00,04,01,aclimatacion
1679600432,500,36,00,04,01,aclimatacion
1679600535,500,37,00,04,01,aclimatacion
1679602920,500,38,00,04,01,aclimatacion
1679602944,500,39,00,04,01,aclimatacion
1679603087,500,40,00,04,01,aclimatacion
1679609312,500,41,00,04,01,aclimatacion
1679609318,500,42,00,04,01,aclimatacion
1679609330,500,43,00,04,01,aclimatacion
1679609355,500,44,00,04,01,aclimatacion
1679609432,500,45,00,04,01,aclimatacion
1679611898,500,46,00,04,01,aclimatacion
1679615830,500,47,00,04,01,aclimatacion
1679615849,500,48,00,04,01,aclimatacion
1679615882,500,49,00,04,01,aclimatacion
1679615896,500,50,00,04,01,aclimatacion
1679618828,500,51,00,04,01,aclimatacion
1679618852,500,52,00,04,01,aclimatacion
1679618879,500,53,00,04,01,aclimatacion
1679618905,500,54,00,04,01,aclimatacion
1679622731,500,55,00,04,01,aclimatacion
1679622769,500,56,00,04,01,aclimatacion
1679625069,500,57,00,04,01,aclimatacion
1679625103,500,58,00,04,01,aclimatacion
1679628382,500,59,00,04,01,aclimatacion
1679628482,500,60,00,04,01,aclimatacion
1679632036,500,61,00,04,01,aclimatacion
1679632056,500,62,00,04,01,aclimatacion
1679632082,500,63,00,04,01,aclimatacion
1679639400,500,64,00,04,01,aclimatacion
1679639423,500,65,00,04,01,aclimatacion
1679642311,500,66,00,04,01,aclimatacion
1679642336,500,67,00,04,01,aclimatacion
1679642367,500,68,00,04,01,aclimatacion
1679642394,500,69,00,04,01,aclimatacion
1679647239,500,70,00,04,01,aclimatacion
1679647269,500,71,00,04,01,aclimatacion
1679647327,500,72,00,04,01,aclimatacion
1679650990,500,73,00,04,01,aclimatacion
1679651018,500,74,00,04,01,aclimatacion
1679651051,500,75,00,04,01,aclimatacion
1679652444,500,76,00,04,01,aclimatacion
1679652471,500,77,00,04,01,aclimatacion
1679652507,500,78,00,04,01,aclimatacion
1679655391,500,79,00,04,01,aclimatacion
1679655424,500,80,00,04,01,aclimatacion
1679657139,500,81,00,04,01,aclimatacion
1679657164,500,82,00,04,01,aclimatacion
1679657203,500,83,00,04,01,aclimatacion
1679658673,500,84,00,04,01,aclimatacion
1679659421,500,85,00,04,01,aclimatacion
1679661579,500,01,00,04,01,aclimatacion
1679662542,500,02,00,04,01,aclimatacion
1679663086,500,03,00,04,01,aclimatacion
1679663114,500,04,00,04,01,aclimatacion
1679665056,500,05,00,04,01,aclimatacion
1679665071,500,06,00,04,01,aclimatacion
1679666137,500,07,00,04,01,aclimatacion
1679666572,500,08,00,04,01,aclimatacion
1679667014,500,09,00,04,01,aclimatacion
1679667797,500,10,00,04,01,aclimatacion
1679667957,500,11,00,04,01,aclimatacion
1679667969,500,12,00,04,01,aclimatacion
1679668169,500,13,00,04,01,aclimatacion
1679669240,500,14,00,04,01,aclimatacion
1679670298,500,15,00,04,01,aclimatacion
1679670321,500,16,00,04,01,aclimatacion
1679670345,500,17,00,04,01,aclimatacion
1679670475,500,18,00,04,01,aclimatacion
1679670880,500,19,00,04,01,aclimatacion
1679673615,500,20,00,04,01,aclimatacion
1679674824,500,21,00,04,01,aclimatacion
1679674850,500,22,00,04,01,aclimatacion
1679676702,500,23,00,04,01,aclimatacion
1679676716,500,24,00,04,01,aclimatacion
1679676740,500,25,00,04,01,aclimatacion
1679677370,500,26,00,04,01,aclimatacion
1679677387,500,27,00,04,01,aclimatacion
1679677408,500,28,00,04,01,aclimatacion
1679680194,500,29,00,04,01,aclimatacion
1679681578,500,30,00,04,01,aclimatacion
1679681808,500,31,00,04,01,aclimatacion
1679682984,500,32,00,04,01,aclimatacion
1679685705,500,33,00,04,01,aclimatacion
1679685721,500,34,00,04,01,aclimatacion
1679685759,500,35,00,04,01,aclimatacion
1679687689,500,36,00,04,01,aclimatacion
1679687712,500,37,00,04,01,aclimatacion
1679687768,500,38,00,04,01,aclimatacion
1679687796,500,39,00,04,01,aclimatacion
1679690018,500,40,00,04,01,aclimatacion
1679690044,500,41,00,04,01,aclimatacion
1679692197,500,42,00,04,01,aclimatacion
1679695433,500,43,00,04,01,aclimatacion
1679695447,500,44,00,04,01,aclimatacion
1679695619,500,45,00,04,01,aclimatacion
1679699360,500,46,00,04,01,aclimatacion
1679699414,500,47,00,04,01,aclimatacion
1679703085,500,48,00,04,01,aclimatacion
1679703109,500,49,00,04,01,aclimatacion
1679703135,500,50,00,04,01,aclimatacion
1679706518,500,51,00,04,01,aclimatacion
1679706534,500,52,00,04,01,aclimatacion
1679714180,500,53,00,04,01,aclimatacion
1679714230,500,54,00,04,01,aclimatacion
1679718933,500,55,00,04,01,aclimatacion
1679718974,500,56,00,04,01,aclimatacion
1679719036,500,57,00,04,01,aclimatacion
1679723056,500,58,00,04,01,aclimatacion
1679723089,500,59,00,04,01,aclimatacion
1679723131,500,60,00,04,01,aclimatacion
1679728490,500,61,00,04,01,aclimatacion
1679728528,500,62,00,04,01,aclimatacion
1679728549,500,63,00,04,01,aclimatacion
1679728564,500,64,00,04,01,aclimatacion
1679731400,500,65,00,04,01,aclimatacion
1679733911,500,66,00,04,01,aclimatacion
1679733944,500,67,00,04,01,aclimatacion
1679737052,500,68,00,04,01,aclimatacion
1679737080,500,69,00,04,01,aclimatacion
1679739435,500,70,00,04,01,aclimatacion
1679739491,500,71,00,04,01,aclimatacion
1679741237,500,72,00,04,01,aclimatacion
1679741317,500,73,00,04,01,aclimatacion
1679743096,500,74,00,04,01,aclimatacion
